path	options	metrics
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 1, 'mem': 27145540.0, 'norm': 164348600000.0, 'time': 6.662327e-05}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 2, 'mem': 29936390.0, 'norm': 1.354887e-11, 'time': 0.001375744}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 5, 'mem': 31218360.0, 'norm': 0.0, 'time': 0.01235358}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 3, 'mem': 27083330.0, 'norm': 2.561928e-07, 'time': 0.0001638715}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'richardson', 'pc_type': 'lu'}	{'iter': 1, 'mem': 34810880.0, 'norm': 2.093765e-14, 'time': 0.01203566}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 2, 'mem': 28223320.0, 'norm': 1.354887e-11, 'time': 0.0004686718}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 66, 'mem': 30091800.0, 'norm': 0.205391, 'time': 0.006169925}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 2, 'mem': 30649550.0, 'norm': 2.592331e-12, 'time': 0.001421683}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 3, 'mem': 31669130.0, 'norm': 3.39323e-08, 'time': 0.01224625}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 3, 'mem': 29221640.0, 'norm': 8.413419e-09, 'time': 0.0003588369}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'gmres', 'pc_type': 'lu'}	{'iter': 1, 'mem': 34967430.0, 'norm': 2.477446e-12, 'time': 0.01210629}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 2, 'mem': 29017620.0, 'norm': 2.592331e-12, 'time': 0.0006416598}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 291, 'mem': 29971910.0, 'norm': 0.2352319, 'time': 0.009920227}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 23, 'mem': 31733390.0, 'norm': 4.006996e-06, 'time': 0.003110839}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'chebyshev', 'pc_type': 'gamg'}	{'iter': 27, 'mem': 32349020.0, 'norm': 6.228832e-06, 'time': 0.01984114}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 27, 'mem': 30303890.0, 'norm': 6.260727e-06, 'time': 0.001288276}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'chebyshev', 'pc_type': 'lu'}	{'iter': 23, 'mem': 36424420.0, 'norm': 4.002665e-06, 'time': 0.01855367}
combustion/PDRFoam/flamePropagationWithObstacles/ft/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 23, 'mem': 30008440.0, 'norm': 4.006996e-06, 'time': 0.00182882}

combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 399110000.0, 'norm': 2.969247e-07, 'time': 0.02009628}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 405242800.0, 'norm': 3.210315e-06, 'time': 0.02382876}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 453629400.0, 'norm': 1.047989e-05, 'time': 0.04271982}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 417385700.0, 'norm': 2.969244e-07, 'time': 0.03088077}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 423555300.0, 'norm': 3.210235e-06, 'time': 0.03620648}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 477749800.0, 'norm': 1.047989e-05, 'time': 0.05777933}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 399208500.0, 'norm': 7.524268e-05, 'time': 0.01761341}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 447524400.0, 'norm': 1.258123e-05, 'time': 0.03850073}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 412767600.0, 'norm': 2.969244e-07, 'time': 0.01924112}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 418402500.0, 'norm': 3.210235e-06, 'time': 0.02393219}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 466496300.0, 'norm': 1.047989e-05, 'time': 0.04256388}

combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 399088900.0, 'norm': 9.499671e-09, 'time': 0.02021494}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 405379900.0, 'norm': 2.277022e-07, 'time': 0.02386153}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 453605900.0, 'norm': 7.598294e-07, 'time': 0.04288641}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 417039400.0, 'norm': 9.499671e-09, 'time': 0.03119667}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 423194500.0, 'norm': 2.277022e-07, 'time': 0.03613664}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 477407100.0, 'norm': 7.598294e-07, 'time': 0.0592684}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 399485200.0, 'norm': 5.586358e-06, 'time': 0.01755916}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 447336200.0, 'norm': 9.341056e-07, 'time': 0.03877966}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 412425900.0, 'norm': 9.50367e-09, 'time': 0.01928858}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 418561100.0, 'norm': 2.277045e-07, 'time': 0.02358955}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/h/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 466942900.0, 'norm': 7.598372e-07, 'time': 0.0431745}

combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 399448000.0, 'norm': 1.123104e-07, 'time': 0.01948256}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 405300500.0, 'norm': 4.976429e-06, 'time': 0.0244206}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 453938000.0, 'norm': 1.650371e-05, 'time': 0.04343744}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 416992000.0, 'norm': 1.123085e-07, 'time': 0.03094767}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 423139700.0, 'norm': 4.976322e-06, 'time': 0.03689393}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 477483600.0, 'norm': 1.650371e-05, 'time': 0.05816392}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 3, 'mem': 399270600.0, 'norm': 5.972855e-08, 'time': 0.02360209}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 447279800.0, 'norm': 2.029277e-05, 'time': 0.03921986}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 412529800.0, 'norm': 1.123085e-07, 'time': 0.01842083}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 418446500.0, 'norm': 4.976322e-06, 'time': 0.02383868}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/k/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 466930800.0, 'norm': 1.650371e-05, 'time': 0.04333655}

combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 399360000.0, 'norm': 9.74466e-08, 'time': 0.02024491}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 405285500.0, 'norm': 4.741081e-06, 'time': 0.0240739}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 453621900.0, 'norm': 1.582851e-05, 'time': 0.04267126}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 417099200.0, 'norm': 9.74466e-08, 'time': 0.03081629}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 423568400.0, 'norm': 4.741081e-06, 'time': 0.03625086}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 477782100.0, 'norm': 1.582851e-05, 'time': 0.05824717}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 3, 'mem': 399245400.0, 'norm': 5.603527e-08, 'time': 0.02288822}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 447851800.0, 'norm': 1.945898e-05, 'time': 0.03863966}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 412553900.0, 'norm': 9.744667e-08, 'time': 0.01924295}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 418400000.0, 'norm': 4.741081e-06, 'time': 0.02309539}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uz/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 466592000.0, 'norm': 1.582851e-05, 'time': 0.04321555}

combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 399483800.0, 'norm': 9.74466e-08, 'time': 0.01955673}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 405595400.0, 'norm': 4.741081e-06, 'time': 0.02467632}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 453484400.0, 'norm': 1.582851e-05, 'time': 0.04332016}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 417022400.0, 'norm': 9.74466e-08, 'time': 0.03086069}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 423569100.0, 'norm': 4.741081e-06, 'time': 0.03695342}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 477789600.0, 'norm': 1.582851e-05, 'time': 0.0579523}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 3, 'mem': 399242900.0, 'norm': 5.603527e-08, 'time': 0.02326453}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 447353500.0, 'norm': 1.945898e-05, 'time': 0.03926316}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 412392400.0, 'norm': 9.744667e-08, 'time': 0.01841943}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 418357400.0, 'norm': 4.741081e-06, 'time': 0.02382496}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Ux/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 466588300.0, 'norm': 1.582851e-05, 'time': 0.04333707}

combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 398950200.0, 'norm': 9.74466e-08, 'time': 0.02009778}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 405580600.0, 'norm': 4.741081e-06, 'time': 0.02445101}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 453531200.0, 'norm': 1.582851e-05, 'time': 0.04267461}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 417402300.0, 'norm': 9.74466e-08, 'time': 0.03073993}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 423266500.0, 'norm': 4.741081e-06, 'time': 0.03619309}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 477776600.0, 'norm': 1.582851e-05, 'time': 0.05816498}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 3, 'mem': 399540000.0, 'norm': 5.603527e-08, 'time': 0.02288454}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 447447700.0, 'norm': 1.945898e-05, 'time': 0.03861595}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 412695300.0, 'norm': 9.744667e-08, 'time': 0.01920131}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 418694300.0, 'norm': 4.741081e-06, 'time': 0.02399658}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/Uy/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 466581700.0, 'norm': 1.582851e-05, 'time': 0.04268953}

combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 399094700.0, 'norm': 5.736604e-09, 'time': 0.0199474}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 405269200.0, 'norm': 2.276789e-07, 'time': 0.0245555}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 453519300.0, 'norm': 7.598317e-07, 'time': 0.04360298}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 416945900.0, 'norm': 5.736604e-09, 'time': 0.030811}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 423160800.0, 'norm': 2.276789e-07, 'time': 0.03778403}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 477443600.0, 'norm': 7.598317e-07, 'time': 0.05791862}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 399060200.0, 'norm': 5.586379e-06, 'time': 0.01826991}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 447484000.0, 'norm': 9.341089e-07, 'time': 0.03870153}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 414440600.0, 'norm': 5.741634e-09, 'time': 0.01908766}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 418655800.0, 'norm': 2.276942e-07, 'time': 0.02380142}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/H2O/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 466734900.0, 'norm': 7.598393e-07, 'time': 0.04305011}

combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 398940700.0, 'norm': 5.736604e-09, 'time': 0.02022848}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 405560700.0, 'norm': 2.276789e-07, 'time': 0.02451536}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 453583400.0, 'norm': 7.598317e-07, 'time': 0.04327799}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 416944300.0, 'norm': 5.736604e-09, 'time': 0.03116333}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 423152300.0, 'norm': 2.276789e-07, 'time': 0.03624318}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 477738400.0, 'norm': 7.598317e-07, 'time': 0.05799262}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 399099400.0, 'norm': 5.586379e-06, 'time': 0.01831596}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 447856700.0, 'norm': 9.341089e-07, 'time': 0.03899449}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 412227100.0, 'norm': 5.741634e-09, 'time': 0.01844098}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 418407400.0, 'norm': 2.276942e-07, 'time': 0.0237969}
combustion/buoyantReactingFoam/Lagrangian/hotBoxes/O2/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 466553800.0, 'norm': 7.598393e-07, 'time': 0.04298636}


combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 2, 'mem': 25327940.0, 'norm': 2.322006e-09, 'time': 7.735969e-05}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 26931120.0, 'norm': 1.927345e-06, 'time': 0.0007122524}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 28427800.0, 'norm': 2.521339e-06, 'time': 0.004870373}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 25401020.0, 'norm': 1.231258e-06, 'time': 9.571897e-05}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'cg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 29450770.0, 'norm': 2.106358e-14, 'time': 0.003798579}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 26021770.0, 'norm': 1.927345e-06, 'time': 0.0002163222}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 2, 'mem': 25573830.0, 'norm': 2.322006e-09, 'time': 0.0001075545}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 1, 'mem': 26849730.0, 'norm': 1.927345e-06, 'time': 0.0007999888}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 28531220.0, 'norm': 2.521339e-06, 'time': 0.005149371}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 25245200.0, 'norm': 1.231258e-06, 'time': 0.0001347053}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'bicg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 29092130.0, 'norm': 2.106358e-14, 'time': 0.003975609}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 25543800.0, 'norm': 1.927345e-06, 'time': 0.0002710798}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 1, 'mem': 27177820.0, 'norm': 2.414734e-06, 'time': 0.0006854156}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 5, 'mem': 28336740.0, 'norm': 0.0, 'time': 0.005292438}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 3, 'mem': 25292680.0, 'norm': 8.74846e-09, 'time': 8.621467e-05}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'richardson', 'pc_type': 'lu'}	{'iter': 1, 'mem': 29024620.0, 'norm': 1.466983e-14, 'time': 0.0036348}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 25716330.0, 'norm': 2.414734e-06, 'time': 0.0001963716}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 2, 'mem': 26705670.0, 'norm': 2.322006e-09, 'time': 7.824528e-05}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 1, 'mem': 28031140.0, 'norm': 1.927345e-06, 'time': 0.0007194847}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 2, 'mem': 28522910.0, 'norm': 2.521339e-06, 'time': 0.004720118}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 2, 'mem': 26797180.0, 'norm': 1.231258e-06, 'time': 0.0001049913}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'gmres', 'pc_type': 'lu'}	{'iter': 1, 'mem': 29824120.0, 'norm': 4.584e-14, 'time': 0.00367634}
combustion/buoyantReactingFoam/Lagrangian/splashPanel/h/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 1, 'mem': 26899210.0, 'norm': 1.927345e-06, 'time': 0.000228519}
